PROV,2014_Factor,Pneumonia_Cases_2014,Pneumonia_Ratio_2014,HF_Cases_2014,HF_Ratio_2014,AMI_Cases_2014,AMI_Ratio_2014
190176,1.0000,56,0.980683,190,0.939931,72,0.938412
190177,0.9977,177,1.119804,288,1.026111,101,0.927676
190183,0.9983,48,1.076893,50,1.030762,12,0.000000
190184,1.0000,73,0.982001,37,0.976514,2,0.000000
190190,0.9949,44,0.969418,147,1.057899,2,0.000000
190199,1.0000,1,0.000000,0,0.000000,0,0.000000
190201,1.0000,17,0.000000,8,0.000000,1,0.000000
190202,0.9973,145,1.112287,197,0.975296,70,1.061167
190204,0.9972,110,1.035938,102,1.079378,41,0.974110
190205,0.9982,159,0.991278,268,1.101936,48,0.968883
190208,0.9918,62,1.137505,66,1.065123,0,0.000000
190218,0.9979,181,1.018454,80,1.000858,14,0.000000
190236,1.0000,325,0.930535,428,0.946988,125,0.978516
190241,1.0000,4,0.000000,0,0.000000,0,0.000000
190242,1.0000,110,0.983577,173,0.942438,18,0.000000
190245,1.0000,5,0.000000,1,0.000000,0,0.000000
190246,1.0000,0,0.000000,21,0.000000,0,0.000000
190250,0.9956,81,0.946249,195,0.975577,123,1.124410
190251,1.0000,0,0.000000,0,0.000000,0,0.000000
190255,1.0000,0,0.000000,0,0.000000,0,0.000000
190256,1.0000,0,0.000000,1,0.000000,0,0.000000
190257,1.0000,6,0.000000,10,0.000000,2,0.000000
190259,1.0000,0,0.000000,0,0.000000,0,0.000000
190261,1.0000,0,0.000000,0,0.000000,0,0.000000
190263,0.9967,47,1.036751,243,0.947791,271,1.052192
190266,1.0000,0,0.000000,0,0.000000,0,0.000000
190267,1.0000,0,0.000000,0,0.000000,0,0.000000
190268,1.0000,0,0.000000,0,0.000000,0,0.000000
190270,1.0000,0,0.000000,0,0.000000,0,0.000000
190273,1.0000,0,0.000000,0,0.000000,0,0.000000
190274,0.9956,68,0.996475,136,1.156386,74,1.029766
190278,1.0000,0,0.000000,0,0.000000,0,0.000000
190297,1.0000,71,0.932597,17,0.000000,0,0.000000
190298,1.0000,0,0.000000,0,0.000000,0,0.000000
190300,1.0000,0,0.000000,0,0.000000,0,0.000000
190303,1.0000,0,0.000000,0,0.000000,0,0.000000
190304,1.0000,0,0.000000,0,0.000000,0,0.000000
190307,1.0000,0,0.000000,0,0.000000,0,0.000000
200001,1.0000,424,0.939477,294,0.976210,115,0.960212
200002,1.0000,152,0.887182,146,0.977319,14,0.000000
200008,0.9984,189,0.974248,385,1.091066,85,0.911529
200009,1.0000,578,0.881699,1068,0.907467,1172,0.817725
200018,1.0000,158,0.898877,131,0.908278,107,0.884086
200019,1.0000,312,0.944708,451,0.873807,140,0.979485
200020,0.9986,272,1.006617,274,1.058306,142,0.989473
200021,0.9984,253,0.994115,216,0.965702,49,1.191097
200024,1.0000,414,0.977970,492,0.893084,394,0.837779
200025,0.9991,98,0.919456,109,1.032472,22,0.000000
200031,1.0000,116,0.969678,157,0.993993,40,0.995164
200033,1.0000,418,0.987093,624,0.924815,1276,0.828764
200034,1.0000,176,0.866116,251,0.832947,83,0.988412
200037,0.9993,178,0.933175,170,0.948094,56,1.039296
200039,0.9995,458,0.985842,494,0.987342,227,1.037682
200040,0.9989,216,0.957095,184,1.002164,82,1.040148
200041,1.0000,122,0.875675,126,0.860002,34,0.916969
200050,0.9988,261,0.996445,140,1.041968,62,0.968514
200052,1.0000,119,0.945143,80,0.910398,15,0.000000
200063,0.9926,229,1.011886,270,1.180395,60,0.960574
210001,1.0000,907,1.018119,709,0.965547,212,0.950069
210002,1.0000,196,1.166323,301,1.047299,467,1.216992
210003,1.0000,112,1.242975,325,1.226793,132,1.106016
210004,1.0000,414,1.107763,554,1.102941,145,0.939140
210005,1.0000,850,0.999976,947,0.914718,225,0.983534
210006,1.0000,196,0.973212,298,1.164817,43,1.069298
210007,1.0000,426,1.085087,1053,0.985553,939,1.059220
210008,1.0000,194,1.109360,318,1.031203,14,0.000000
210009,1.0000,255,1.133642,674,1.058634,415,1.066164
210011,1.0000,807,1.116011,831,1.057047,152,0.996540
210012,1.0000,361,1.081940,766,1.043612,369,1.064778
210013,1.0000,108,1.129108,221,1.141138,18,0.000000
210015,1.0000,623,1.080644,1147,1.099794,228,1.095779
210016,1.0000,251,1.075844,632,1.023614,483,1.051397
210017,1.0000,112,0.920748,158,0.999269,21,0.000000
210018,1.0000,412,1.107443,466,1.165931,79,1.189121
210019,1.0000,786,0.894380,1513,0.930377,792,1.014057
210022,1.0000,643,1.066252,665,1.020382,400,1.051887
210023,1.0000,758,1.064226,933,1.038052,276,1.102700
210024,1.0000,254,1.015282,711,1.040117,664,1.202828
210027,1.0000,565,1.065231,951,1.049508,355,0.950435
210028,1.0000,305,1.116485,441,1.039585,41,0.966514
210029,1.0000,612,1.227873,820,1.208939,168,1.120573
210030,1.0000,175,0.972922,257,1.109014,27,1.013154
210032,1.0000,317,1.097774,332,1.060722,66,0.983211
210033,1.0000,666,1.008386,747,1.010265,200,1.144355
210034,1.0000,325,1.093136,392,1.247784,45,1.053855
210035,1.0000,356,1.164457,437,1.084177,33,1.073740
210037,1.0000,548,1.132674,899,1.002455,94,1.089782
210038,1.0000,134,1.123490,130,1.022000,17,0.000000
210039,1.0000,355,0.926412,411,1.046866,78,1.090826
210040,1.0000,549,1.182391,784,1.130155,147,1.013348
210043,1.0000,898,1.146700,1187,1.165020,175,1.009990
210044,1.0000,610,0.965586,562,0.981156,50,1.057888
210045,1.0000,69,0.910088,52,1.011151,2,0.000000
210048,1.0000,569,1.112887,577,0.956795,107,1.043281
210049,1.0000,386,1.018076,718,1.050229,226,1.173627
210051,1.0000,371,1.235466,476,1.089976,42,1.123788
210054,1.0000,429,1.240376,766,1.102101,148,1.139320
210055,1.0000,130,1.038994,205,0.998674,40,1.050095
210056,1.0000,339,1.117261,1068,1.069311,141,1.142046
210057,1.0000,649,1.039201,515,1.169826,149,0.990899
210058,1.0000,0,0.000000,4,0.000000,0,0.000000
210060,1.0000,107,1.102439,181,1.076076,4,0.000000
210061,1.0000,242,1.086828,280,0.943386,15,0.000000
220001,0.9987,223,0.888685,280,1.059986,65,0.998586
220002,0.9963,495,0.938751,542,1.065511,237,1.095086
220008,1.0000,556,0.994785,403,0.991794,72,0.986220
220010,0.9977,428,1.078070,679,1.022756,113,0.982794
220011,0.9948,384,1.093432,395,1.141280,83,0.945169
220012,0.9972,537,0.926784,1062,0.930658,712,1.064549
220015,0.9984,444,1.043571,403,0.918311,114,1.047616
220016,0.9997,283,0.969998,238,0.975316,38,1.024351
220017,0.9990,168,0.977629,274,1.047423,25,0.996738
220019,0.9952,229,0.936896,188,1.133764,49,1.064996
220020,0.9938,297,1.185950,283,1.069011,59,1.019752
220024,0.9989,309,0.988523,313,1.048174,174,0.922206
220029,0.9990,403,0.974900,408,1.018660,58,1.051429
220030,0.9930,264,1.109703,305,1.057653,21,0.000000
220031,0.9926,312,1.046648,666,1.099335,394,1.265721
220033,0.9993,590,1.006652,677,0.919340,259,1.049539
220035,0.9997,921,1.017239,1087,0.921312,373,0.944573
220036,0.9924,328,1.126881,549,1.107113,379,1.087894
220046,0.9996,625,0.986774,659,0.929473,162,1.044862
220049,0.9945,229,1.125944,245,1.057559,53,1.073210
220050,1.0000,93,0.936267,110,0.950520,12,0.000000
220051,0.9980,176,1.035513,217,0.959149,77,1.045117
220052,0.9987,269,0.981464,335,1.072682,156,1.003710
220058,0.9955,64,1.025381,59,1.092162,19,0.000000
220060,0.9916,641,1.194819,556,1.122359,139,1.077179
220062,1.0000,0,0.000000,0,0.000000,0,0.000000
220063,0.9986,247,1.043076,459,0.983949,115,1.057855
220065,1.0000,243,0.907831,210,0.967709,48,1.001210
220066,0.9999,403,0.965266,483,0.963368,112,1.006943
220067,0.9978,218,1.074675,370,1.042050,110,0.931748
220070,0.9991,799,0.914941,1204,1.010952,160,1.067314
220071,0.9976,768,1.156263,1307,0.997869,803,1.087686
220073,0.9955,377,1.091173,506,1.080039,97,1.076203
220074,0.9931,1799,1.042660,2251,1.136575,1048,1.124327
220075,1.0000,3,0.000000,0,0.000000,0,0.000000
220077,1.0000,807,0.947888,1473,0.924262,1063,0.925038
220080,0.9949,340,1.064488,518,1.125087,102,1.032201
220082,0.9988,272,1.011619,525,0.999016,120,1.070202
220083,0.9932,198,1.142478,286,1.035968,29,1.058377
220084,1.0000,243,0.892889,307,0.975342,72,0.896088
220086,0.9932,703,1.142679,1219,1.103318,682,1.186484
220088,0.9999,79,1.018996,90,0.950363,5,0.000000
220090,0.9970,480,1.050984,565,1.033577,110,1.082785
220095,0.9951,179,1.136701,180,0.939915,51,1.036263
220098,0.9966,216,1.032267,154,1.064719,22,0.000000
220100,0.9969,1015,1.017181,1553,1.071146,301,1.027524
220101,0.9997,542,0.928028,633,0.908872,104,1.051583
220105,0.9978,605,0.955505,645,1.081237,160,0.906249
220108,0.9981,223,1.051508,324,1.031821,69,1.012334
220110,0.9970,511,1.085362,968,0.986462,667,1.200951
220111,0.9949,536,1.096767,577,1.082844,174,1.098386
220116,0.9922,371,1.184309,428,1.123763,409,1.138116
220119,0.9946,376,1.110514,371,1.085490,32,1.092779
220126,0.9969,297,1.043318,626,1.087166,227,1.031338
220135,1.0000,300,0.998331,541,0.928438,166,1.000449
220163,0.9943,1004,1.151569,1169,1.094019,847,1.100959
220171,0.9947,754,0.952898,1022,1.101749,697,1.149407
220174,0.9995,312,1.017103,369,0.960462,69,0.987465
220175,0.9920,536,1.128640,800,1.087198,136,1.248165
220176,0.9989,329,1.018892,404,1.039675,202,0.889141
220177,0.9971,20,0.000000,42,1.047568,2,0.000000
230002,0.9943,767,1.009537,954,1.209428,356,1.045857
230003,1.0000,103,0.955588,98,0.961674,10,0.000000
230004,1.0000,304,0.954274,408,0.833985,376,0.743915
230005,1.0000,211,0.872196,215,0.854680,90,0.861537
230013,0.9965,88,1.067072,135,1.093043,14,0.000000
230015,1.0000,128,0.973702,156,0.927940,8,0.000000
230017,1.0000,565,0.825479,794,0.833069,410,0.835381
230019,0.9959,965,1.096812,1798,1.047866,539,1.099485
230020,0.9966,796,1.044003,1859,1.098420,1201,1.013903
230021,0.9997,497,0.850870,827,0.900330,411,1.014116
230022,0.9990,202,1.032942,174,1.008081,30,0.974752
230024,0.9890,262,1.233884,890,1.288818,403,1.150752
230029,1.0000,565,0.955598,1009,0.947365,375,0.941776
230030,1.0000,278,0.804483,374,0.922520,50,0.964754
230031,0.9984,174,1.070668,290,0.953295,49,1.065080
230035,0.9971,193,0.986744,181,1.067831,21,0.000000
230036,1.0000,287,0.856464,368,0.825543,71,0.879937
230037,1.0000,309,0.994386,161,0.871540,37,0.909321
230038,1.0000,1133,0.939819,1390,0.907952,704,0.835354
230040,1.0000,174,0.992677,170,0.929117,36,0.980989
230041,0.9991,405,0.983393,1204,0.910411,434,1.040988
230046,0.9975,615,1.141633,859,1.082872,329,1.093516
230047,0.9960,787,1.085238,1403,1.053735,619,1.053609
230053,0.9928,497,1.311126,1231,1.155544,603,1.172069
230054,1.0000,224,0.941060,308,0.847679,374,0.778317
230055,1.0000,187,0.965305,188,0.944790,66,0.911070
230058,1.0000,238,0.944193,223,0.950212,66,0.891270
230059,1.0000,236,0.924665,411,0.994273,108,0.967463
230066,1.0000,198,0.937428,156,0.909038,30,0.898822
230069,0.9993,220,0.981610,244,1.028148,20,0.000000
230070,0.9976,667,1.072672,1128,1.060154,641,1.022127
230071,1.0000,0,0.000000,0,0.000000,0,0.000000
230072,1.0000,266,0.891754,183,0.981752,100,0.889702
230075,0.9982,453,1.047835,630,1.043757,155,0.926030
230077,0.9993,464,0.958767,625,1.033791,519,0.871941
230078,0.9984,118,0.999663,40,1.049950,5,0.000000
230080,0.9994,298,0.953904,201,1.014166,49,1.000127
230081,0.9993,155,0.852833,245,1.016813,82,0.889489
230085,0.9996,82,0.893769,65,1.007170,10,0.000000
230089,0.9980,378,1.055637,621,1.049499,119,0.930691
230092,1.0000,701,0.951355,793,0.983195,409,0.998500
230093,1.0000,115,0.936896,115,0.912986,13,0.000000
230095,1.0000,268,0.928887,361,0.906698,34,0.932405
230096,1.0000,162,0.886562,129,0.986026,19,0.000000
230097,1.0000,697,0.867265,952,0.869720,1063,0.932110
230099,1.0000,391,0.964182,440,0.982988,186,0.975783
230100,1.0000,208,0.983921,198,0.912150,17,0.000000
230104,0.9970,243,0.951264,891,1.089939,361,1.030050
230105,1.0000,282,0.931667,473,0.830909,391,0.884408
230106,0.9996,163,1.006320,100,1.001520,12,0.000000
230108,0.9971,103,0.970468,100,1.069794,45,1.013325
230110,1.0000,205,0.870364,136,0.820925,24,0.000000
230117,0.9998,458,1.016800,868,0.919663,870,0.967281
230118,0.9955,143,1.047966,127,1.048701,19,0.000000
230121,0.9998,233,0.926008,164,0.891105,39,1.025005
230130,0.9973,1035,1.155371,2414,0.989654,1017,1.081305
230132,0.9994,255,1.043988,424,0.959208,122,1.010081
230133,1.0000,134,0.958605,132,0.950316,16,0.000000
230141,0.9976,500,1.030617,1395,1.020429,597,1.065898
230142,0.9971,334,1.103359,486,1.034236,104,0.992808
230144,1.0000,0,0.000000,0,0.000000,0,0.000000
230146,0.9953,765,1.070142,1056,1.087715,279,1.053551
230151,0.9958,429,1.119294,725,1.048624,278,1.140946
230156,0.9994,802,1.006988,1308,1.025784,849,0.980661
230165,0.9928,445,1.064473,1719,1.156929,526,1.196455
230167,0.9994,379,0.993470,718,1.025549,342,0.891537
230174,1.0000,69,0.928066,59,0.994940,17,0.000000
230176,0.9971,467,1.058669,526,0.963798,136,1.106395
230180,0.9981,152,1.042322,203,0.969199,21,0.000000
230193,0.9953,288,1.117724,333,1.067711,88,0.931116
230195,0.9987,925,1.040320,1764,1.003270,406,1.043015
230197,0.9975,960,1.043296,1086,0.990683,555,1.078521
230207,0.9999,135,0.910721,279,0.966035,48,1.014786
230208,1.0000,46,0.965911,116,0.917790,18,0.000000
230216,0.9930,386,1.157739,568,1.072076,378,1.116173
230217,1.0000,180,0.934284,145,0.960435,23,0.000000
230222,1.0000,602,0.802251,546,0.950980,471,0.972886
230227,0.9984,367,0.984306,964,0.982812,283,1.098183
230230,0.9997,627,0.947580,815,1.022398,433,0.905943
230236,0.9997,195,1.002089,234,0.804599,94,1.023333
230239,1.0000,192,0.927675,158,0.902261,63,0.957935
230241,0.9948,166,1.020986,182,1.104719,11,0.000000
230244,0.9927,423,1.134550,703,1.084512,234,1.065101
230254,0.9997,377,1.017835,606,0.956363,159,0.892553
230259,1.0000,158,0.908890,118,0.977298,24,0.000000
230264,1.0000,0,0.000000,0,0.000000,0,0.000000
230269,0.9923,740,1.194406,1426,1.157001,588,1.106699
230270,0.9985,380,1.013723,257,1.062630,77,0.993786
230273,0.9963,177,0.984623,364,1.182548,94,1.078268
230275,1.0000,0,0.000000,0,0.000000,0,0.000000
230277,0.9977,217,0.994379,549,1.078007,193,0.968625
230279,1.0000,0,0.000000,0,0.000000,0,0.000000
230297,1.0000,47,0.978783,11,0.000000,3,0.000000
230301,1.0000,0,0.000000,0,0.000000,0,0.000000
230302,0.9992,229,1.024895,295,0.978020,92,1.026376
240001,1.0000,293,0.937118,414,0.934186,212,0.910181
240002,1.0000,308,0.990284,469,0.846912,671,0.891432
240004,0.9985,131,1.047940,181,1.141076,71,0.956299
240006,0.9999,58,0.984227,28,1.010577,4,0.000000
240010,0.9998,761,0.874345,1387,1.015595,864,0.868040
240014,1.0000,92,0.978366,98,0.962887,22,0.000000
240018,1.0000,77,0.881866,76,0.962576,28,0.954365
240019,1.0000,42,0.934223,24,0.000000,2,0.000000
240020,1.0000,81,0.939910,78,0.973776,12,0.000000
240022,0.9973,79,1.026190,68,1.035578,4,0.000000
240030,0.9997,85,1.022249,104,0.893004,14,0.000000
240036,0.9991,522,1.080172,896,0.930750,512,0.865532
240038,0.9996,259,1.048246,498,0.996690,307,1.007314
240040,1.0000,174,0.986293,130,0.989682,34,1.001819
240043,1.0000,195,0.888641,141,0.929799,55,0.896613
240044,0.9998,241,1.002984,142,0.886105,41,0.973467
240047,0.9988,256,0.967545,318,0.900683,215,1.070334
240050,0.9991,80,1.051296,145,0.966769,19,0.000000
240052,0.9998,145,0.986256,156,1.007719,33,0.958039
240053,0.9999,518,1.006628,582,0.905211,267,0.920786
240056,0.9999,154,1.008515,123,0.944965,22,0.000000
240057,0.9997,339,1.104526,745,0.891552,682,0.791626
240059,0.9987,71,0.989379,87,1.040499,31,0.968904
240061,1.0000,62,0.973798,10,0.000000,2,0.000000
240063,1.0000,200,0.977967,314,0.945755,286,0.923025
240064,0.9999,141,0.943000,76,1.005761,37,0.950364
240066,1.0000,70,0.961913,99,0.956347,17,0.000000
240069,1.0000,115,0.943846,126,0.946408,20,0.000000
240071,1.0000,125,0.981783,88,0.974472,9,0.000000
240075,0.9968,200,1.012546,278,1.103202,48,1.040215
240076,0.9978,85,0.982453,91,1.065496,12,0.000000
240078,0.9994,331,1.081999,402,0.898773,337,0.948425
240080,0.9998,145,0.943829,236,1.015318,115,0.961357
240084,1.0000,71,0.995537,98,0.981590,19,0.000000
240088,1.0000,204,0.963386,138,0.917530,26,0.954682
240093,0.9995,254,1.034978,303,0.860076,222,0.879609
240100,1.0000,206,0.979413,166,0.892561,31,0.997172
240101,1.0000,115,0.849567,36,0.940221,23,0.000000
240104,1.0000,152,0.941805,112,0.999490,12,0.000000
240106,0.9999,145,0.941589,249,1.014034,238,0.823105
240115,0.9997,234,0.941145,394,0.924305,196,1.022275
240117,0.9984,409,0.917718,242,1.029610,29,0.986342
240132,0.9994,205,1.069415,217,1.000706,18,0.000000
240141,0.9991,88,0.875900,65,1.035845,24,0.000000
240166,0.9930,208,1.004687,152,1.138266,26,0.952384
240187,1.0000,90,0.905364,79,0.952427,12,0.000000
240196,1.0000,0,0.000000,0,0.000000,0,0.000000
240206,1.0000,14,0.000000,11,0.000000,0,0.000000
240207,0.9982,221,1.087681,203,1.072040,54,0.995700
240210,0.9996,255,0.938886,263,0.940728,68,1.103556
240213,1.0000,127,0.917238,142,0.942084,11,0.000000
240214,1.0000,18,0.000000,18,0.000000,1,0.000000
250001,1.0000,123,0.872466,270,0.885110,233,0.934061
250002,0.9972,149,0.964797,125,1.058788,6,0.000000
250004,0.9990,775,1.081487,1113,0.920738,774,0.997524
250006,0.9975,162,1.011169,173,1.050946,29,1.024312
250007,0.9967,189,0.998553,298,1.153980,30,0.902826
250009,0.9889,433,1.314909,574,1.113071,297,1.045721
250010,0.9834,162,1.090980,101,1.106494,6,0.000000
250012,0.9901,85,1.085859,72,1.065943,4,0.000000
250015,0.9989,126,1.006914,194,0.983283,54,1.064588
250017,0.9880,121,1.134883,70,1.036216,22,0.000000
250018,1.0000,3,0.000000,1,0.000000,1,0.000000
250019,0.9946,482,0.955086,973,1.068854,454,1.114803
250020,0.9800,306,1.192977,123,1.108423,8,0.000000
250025,0.9967,203,0.956909,182,1.097873,34,1.081542
250027,1.0000,94,0.960939,37,0.911378,3,0.000000
250031,0.9981,328,0.961405,480,1.015432,153,1.073360
250034,0.9996,395,1.023991,424,0.953765,303,0.965827
250036,0.9991,146,0.979525,133,1.019191,5,0.000000
250038,0.9860,30,1.049578,107,1.191823,9,0.000000
250040,0.9934,579,1.189986,832,1.195493,408,0.988908
250042,0.9874,91,1.063475,416,1.273473,78,1.178137
250043,0.9960,103,0.897345,87,1.069123,6,0.000000
250044,0.9937,147,0.990811,156,1.098391,12,0.000000
250048,1.0000,790,0.983713,1196,1.001595,569,0.981945
250049,0.9800,189,1.148193,79,1.140071,4,0.000000
250050,0.9974,167,1.093164,115,0.951224,15,0.000000
250051,0.9992,36,1.004389,25,1.007283,0,0.000000
250057,0.9952,228,1.009976,214,1.090337,14,0.000000
250058,0.9956,476,1.083623,410,1.027019,55,1.001414
250059,0.9985,181,1.027075,150,0.977209,6,0.000000
250060,0.9972,32,1.025525,27,1.078702,0,0.000000
250061,0.9904,88,1.029350,111,1.097809,0,0.000000
250067,0.9944,148,1.020963,204,1.096113,18,0.000000
250069,1.0000,198,0.867171,236,0.885976,148,0.807516
250072,0.9962,186,1.099941,250,1.110883,102,1.116457
250077,0.9973,164,0.986018,191,1.051899,21,0.000000
250078,0.9961,690,1.101122,885,1.154398,554,1.002923
250079,0.9981,26,0.982829,40,1.021041,3,0.000000
250081,0.9989,130,1.049646,219,0.884377,20,0.000000
250082,0.9969,207,0.945462,517,1.013169,181,1.173836
250084,0.9975,236,1.059132,199,0.981821,40,1.031325
250085,0.9939,170,0.915270,119,1.096890,20,0.000000
250093,0.9817,135,1.097457,375,1.296890,27,1.008765
250094,0.9968,316,1.069719,377,1.073321,192,1.072470
250095,0.9945,89,1.053564,116,1.054811,23,0.000000
250096,0.9983,200,0.977533,239,1.092543,23,0.000000
250097,0.9941,292,1.113567,344,1.146337,196,0.945539
250099,0.9960,200,0.948513,373,1.123059,117,1.105657
250100,1.0000,374,0.905476,276,0.931565,89,0.929713
250102,0.9979,835,1.123351,834,0.985296,319,1.022592
250104,1.0000,670,0.908193,619,0.969032,263,0.954674
250117,0.9935,181,1.098461,138,1.047987,49,1.024704
250122,0.9934,213,1.125074,279,1.113459,55,1.008462
250123,0.9974,120,1.086769,167,1.085319,15,0.000000
250124,0.9881,322,1.032532,210,1.138102,6,0.000000
250126,0.9975,70,0.987201,66,1.097366,1,0.000000
250127,1.0000,1,0.000000,2,0.000000,0,0.000000
250128,0.9995,128,0.992054,83,1.021737,8,0.000000
250134,0.9976,29,1.033679,6,0.000000,0,0.000000
250136,1.0000,0,0.000000,0,0.000000,0,0.000000
250138,0.9991,112,1.002940,124,1.084117,14,0.000000
250141,0.9918,627,1.199960,834,1.001999,539,1.144577
250151,1.0000,0,0.000000,0,0.000000,0,0.000000
250152,1.0000,0,0.000000,0,0.000000,0,0.000000
