PROV,2016_Factor,Pneumonia_Cases_2016,Pneumonia_Ratio_2016,HF_Cases_2016,HF_Ratio_2016,AMI_Cases_2016,AMI_Ratio_2016,HIP_Cases_2016,HIP_Ratio_2016,COPD_Cases_2016,COPD_Ratio_2016
170196,1.0000,0,0,0,0,0,0,212,0.857780766,0,0
170197,1.0000,90,0.977371536,239,0.863786252,297,0.846400115,621,0.65745662,50,1.006791758
170198,1.0000,0,0,0,0,0,0,255,0.885433858,0,0
170199,1.0000,0,0,0,0,0,0,0,0,0,0
170200,0.9988,242,1.008016734,96,1.009918801,13,0,155,0.831444282,93,1.005072184
170201,1.0000,0,0,0,0,0,0,0,0,0,0
170202,1.0000,10,0,28,0.927530904,6,0,1,0,6,0
170203,1.0000,0,0,0,0,0,0,199,0.943708199,0,0
180001,0.9975,296,0.922244823,344,0.969888437,93,1.047710674,0,0,368,1.045525437
180002,0.9700,301,1.066404002,242,1.228101759,12,0,0,0,427,1.174461852
180004,0.9945,237,0.96488625,87,1.020836422,2,0,51,0.988028473,235,1.065278035
180005,0.9905,301,0.953415219,206,1.170395991,49,1.070499065,26,0.933381809,399,1.045850563
180009,0.9815,983,1.02300396,968,1.146048573,631,1.101306111,338,1.396194947,1285,1.079441632
180010,0.9914,794,0.930796812,818,1.107981025,617,1.124860001,85,1.158892586,457,0.991198802
180011,0.9976,310,0.904920388,533,1.02385345,331,0.905059832,111,1.058450272,432,1.003860037
180012,0.9952,980,0.991628495,872,1.010921061,320,0.935658787,487,0.731971133,935,1.086964838
180013,0.9841,671,1.065349012,850,1.085634697,761,1.133118172,234,1.10607485,858,1.088832086
180016,0.9902,178,1.057147298,133,1.063803134,17,0,30,1.074372026,171,1.043725372
180017,0.9894,345,1.151198661,337,1.002820009,215,0.876198754,197,0.880917736,322,1.116192994
180018,0.9947,340,1.051076506,267,1.008790468,134,1.060426167,43,1.019396549,265,1.001559249
180019,1.0000,215,0.990593124,160,0.985379986,90,0.963955243,40,0.98873947,207,0.962549892
180020,0.9700,190,1.119204412,240,1.229125131,18,0,1,0,220,1.094902901
180021,0.9730,243,1.149666849,222,1.189172272,6,0,0,0,240,1.064103653
180024,0.9971,225,0.872855571,111,0.976291189,6,0,48,1.07211952,118,0.966237824
180025,0.9882,117,1.01248042,132,0.955135986,32,0.953629342,197,1.130763953,140,0.889519821
180027,0.9959,394,1.026613134,245,1.067235357,35,1.064037291,414,0.998716091,207,0.954160104
180029,0.9700,473,1.220660837,392,1.143724199,161,1.179161584,60,0.98123612,1046,1.263823115
180035,0.9923,792,0.997124112,1217,0.950547911,585,0.977686973,725,1.161719874,783,1.097368632
180036,0.9915,415,0.998510209,401,1.06886233,91,1.100421391,335,1.066508959,244,1.050503686
180038,0.9988,627,0.850528699,932,0.963999069,460,1.037001339,551,0.75159,649,0.945976068
180040,0.9953,1035,1.040039958,1328,0.962413107,864,1.095672104,796,0.924628646,1027,1.034942957
180043,0.9700,319,1.14255556,193,1.194540872,28,0.968478667,0,0,271,1.145432292
180044,0.9965,383,1.055199662,469,0.980683159,296,1.092530375,396,0.801081555,498,1.008047193
180045,0.9914,255,1.11601756,361,1.024904437,83,1.126165873,0,0,368,1.10765086
180046,1.0000,82,0.93546244,54,0.984774231,12,0,0,0,70,0.990250834
180048,0.9992,515,0.988155773,405,0.99695982,197,1.02811673,212,0.954930997,352,0.941731702
180049,0.9990,219,1.019392842,95,0.970169085,59,0.954816069,39,0.942995358,239,0.935453451
180050,0.9700,292,1.123751641,262,1.456339294,9,0,1,0,606,1.305187474
180051,0.9700,445,1.180585804,146,1.115723582,31,1.033172777,198,1.069794989,507,1.270937447
180053,0.9792,267,1.11551805,84,1.075062122,10,0,28,0.940967535,90,1.055741125
180056,0.9748,323,1.067535235,241,1.21575954,27,0.984522476,59,1.121630233,411,1.187954797
180064,0.9960,248,0.941925955,93,1.057221914,20,0,181,0.93280485,160,1.042492801
180066,0.9957,207,0.954075952,114,1.09284964,21,0,3,0,316,0.976597496
180067,0.9957,236,0.996453893,385,1.20380878,259,1.169321873,1278,0.942482751,166,1.028158075
180069,0.9700,140,1.211083474,143,1.127802468,7,0,7,0,479,1.205749505
180070,0.9802,308,1.213155282,102,1.013326892,18,0,68,0.931950176,202,1.037940539
180078,0.9964,284,1.035660508,102,1.007722815,20,0,0,0,269,0.903022619
180079,0.9842,340,1.095790311,71,1.035780123,20,0,14,0,114,1.028035558
180080,0.9985,437,1.01172957,341,1.010386636,45,1.021994568,82,1.039926711,430,0.982606885
180087,0.9955,278,1.049539031,144,0.976148398,33,1.026945975,56,0.95270838,252,1.025282034
180088,0.9983,1650,0.978371236,1928,0.939424381,965,1.051687357,1532,0.97556159,1449,1.019319017
180092,0.9999,196,0.97953859,97,1.002353601,40,0.976522749,52,0.912007224,199,0.999622036
180093,0.9871,487,1.128081107,388,1.114775952,315,0.990670728,163,1.028614487,353,1.09393122
180095,0.9836,134,1.037861838,102,1.108415959,15,0,0,0,131,1.113341104
180101,0.9965,91,1.036686337,82,0.994524112,8,0,22,0,148,1.034660152
180102,0.9980,434,0.848401005,560,0.920501127,233,0.900376047,810,1.02890221,496,0.994326154
180103,0.9981,515,1.012928003,638,0.894426496,558,1.038993329,448,0.844312698,346,1.002010187
180104,0.9978,559,0.93078115,589,0.941202572,459,0.999237019,342,1.087669889,705,0.946020434
180105,0.9700,194,1.129031284,186,1.073942458,9,0,0,0,275,1.313597304
180106,0.9802,157,1.132736512,76,1.125041832,10,0,0,0,96,1.096060936
180115,0.9911,115,1.049682462,60,1.045871649,1,0,0,0,156,1.037300624
180116,0.9757,463,1.268262802,222,1.027868102,49,1.053814156,32,1.001823404,418,0.988516805
180117,0.9916,129,1.049548177,58,1.105917056,3,0,14,0,38,0.97401804
180124,0.9924,187,1.109737333,191,1.018515819,38,1.069884027,588,0.951893718,221,1.156825695
180127,0.9929,189,1.090213961,251,1.087195977,37,0.966552548,78,0.967176418,311,0.940684487
180128,0.9724,175,1.11083131,160,1.153725771,5,0,0,0,337,1.135041334
180130,1.0000,1408,0.909156171,1477,0.877056131,576,0.90344907,2107,0.726285249,896,0.921037547
180132,0.9921,712,1.049596699,468,1.099000511,321,1.052787852,152,0.863838759,685,1.037677741
180138,0.9940,160,0.956968513,140,1.092778262,10,0,75,1.018414436,139,1.031937642
180139,0.9792,110,1.060837133,104,1.059803632,20,0,1,0,355,1.160914196
180141,0.9998,66,0.979576115,91,1.030182903,64,1.013175953,18,0,71,1.007847243
180143,0.9758,233,0.957538851,183,0.96418254,115,1.086201861,349,1.279735879,168,1.109496451
180149,0.9855,196,1.056840091,83,1.002911469,8,0,0,0,84,1.086618851
190001,0.9891,131,1.129901276,86,1.035247946,4,0,0,0,99,1.029132317
190002,0.9944,540,0.948036883,760,0.921935887,213,1.160715344,430,1.076015359,596,1.031136849
190003,1.0000,70,0.968525805,84,0.96622347,43,0.988194114,87,0.872943403,57,0.919029492
190004,0.9869,218,0.966876461,523,1.083600015,194,0.991184451,270,1.268448189,283,1.002037837
190005,1.0000,21,0,47,0.980176156,33,0.961735203,0,0,29,0.98061786
190006,0.9991,24,0,31,1.045125686,4,0,0,0,22,0
190007,0.9930,236,0.914081273,141,0.995301391,13,0,83,1.1255947,94,0.958734835
190008,0.9954,377,1.001560159,585,1.024867435,278,1.026758466,247,1.111154632,377,0.977084365
190009,1.0000,20,0,5,0,0,0,0,0,10,0
190011,0.9952,40,1.007752879,51,1.088380855,2,0,1,0,31,1.053772263
190013,0.9960,192,0.941946852,199,1.016014154,70,1.016132191,356,1.030304396,262,0.905952748
190014,0.9949,131,1.07924995,200,1.039630267,35,0.973015277,21,0,160,0.999667458
190015,0.9936,455,1.012649628,517,0.898222082,204,1.086963614,93,1.272889692,454,1.036104176
190017,1.0000,352,0.939478769,453,0.919115942,90,1.002510026,242,0.968285329,263,0.888795023
190019,0.9992,579,0.935690849,719,0.944194394,372,0.995173461,92,1.110131208,390,0.98571837
190020,0.9787,271,1.088781981,212,1.060849864,75,1.04492018,130,1.261567245,165,1.029552317
190025,0.9933,242,1.037904498,152,1.014909211,12,0,1,0,63,1.050368292
190026,0.9974,572,0.944274907,588,0.967636626,307,1.056180641,62,0.945680136,402,1.054500075
190027,0.9976,350,1.051856325,487,0.904818011,181,1.017595177,34,1.120728042,337,1.003066068
190034,0.9892,125,1.061765219,143,1.110458075,7,0,44,0.954356155,35,0.97777692
190036,0.9915,280,1.012326917,963,1.026060736,319,1.143393141,365,1.288184164,296,1.131456324
190039,0.9981,178,1.019039807,444,0.949563334,112,1.095968154,106,0.919663208,250,0.953407897
190040,0.9973,275,0.971390693,306,1.056173804,94,0.99052306,56,0.868326753,253,1.017996719
190041,0.9988,410,1.028263196,490,1.009122691,160,0.913282562,271,1.004863968,335,0.95403883
190044,1.0000,298,0.968886474,182,0.998512059,2,0,14,0,141,0.958809078
190045,0.9948,294,0.967581923,411,1.056619333,183,0.99724346,230,1.084977065,316,1.036834596
190046,1.0000,230,0.889422753,303,0.971305748,72,0.979733685,283,0.952832975,137,0.968790167
190050,0.9988,174,0.996701832,138,1.022646546,22,0,2,0,224,0.908747362
190053,0.9887,337,1.076530697,248,1.055346895,42,1.063810712,156,1.017455277,236,1.06271022
190054,0.9967,324,0.983561638,258,1.039088442,110,0.93857208,115,0.871932176,246,1.045478965
190060,0.9928,530,1.034482806,515,1.1168204,153,0.957907829,370,1.03809078,361,0.948152502
190064,1.0000,484,0.928464263,799,0.936798279,372,0.928568079,986,0.850761204,366,0.901548071
190065,0.9969,268,1.000092229,637,1.061717754,241,1.037810847,239,1.011010231,258,1.044050069
190079,0.9903,48,1.016142615,91,1.124123449,7,0,2,0,20,0
190081,0.9948,264,1.032061819,118,0.989938291,11,0,0,0,182,1.004903886
190086,0.9902,315,1.159398261,363,1.055242884,67,0.975119571,54,0.916436456,249,0.932345485
190088,0.9959,161,0.931140957,104,1.042826836,7,0,0,0,125,1.020506354
190090,0.9978,116,1.003231621,85,0.92707865,8,0,0,0,61,1.055530171
190098,0.9935,74,1.000125504,209,1.265457564,105,1.161052583,24,0,84,1.066217832
190099,0.9807,288,1.073916292,166,1.140240435,12,0,0,0,114,1.010479733
190102,0.9982,502,0.980326836,532,0.942135912,170,0.977248624,420,0.830690315,398,1.098854699
190106,0.9997,102,1.004950525,86,0.995284623,0,0,0,0,122,0.979901805
190111,1.0000,1124,0.845295873,1822,0.901692928,597,0.962197656,786,0.851951668,1075,0.879983456
190114,0.9992,191,0.955146232,160,1.011983479,8,0,0,0,97,0.995329692
190116,0.9960,161,0.967736695,110,1.086685015,8,0,27,0.922951892,68,1.002300111
190118,0.9813,120,1.111506623,117,1.062208246,5,0,0,0,133,1.042129309
190122,1.0000,2,0,6,0,1,0,1,0,8,0
190125,0.9984,546,0.996611779,625,1.049509919,279,0.984178507,433,0.806314078,397,0.90682966
190128,1.0000,0,0,0,0,0,0,0,0,0,0
190133,1.0000,24,0,23,0,0,0,0,0,17,0
190135,0.9976,31,0.957624683,55,1.074536188,10,0,33,0.982521677,34,0.955448237
190140,0.9700,227,1.150390654,97,1.126475889,10,0,0,0,115,1.028861828
190144,0.9888,244,0.978413817,229,0.891505164,30,0.980532994,108,1.265016793,198,1.022416058
190145,0.9896,138,1.0664741,60,1.012374974,3,0,0,0,48,1.039803844
190146,0.9985,498,0.936246242,623,0.871379485,218,0.853028238,426,1.029315243,340,1.025693893
190151,0.9982,77,0.997298537,71,1.005754538,14,0,0,0,43,1.033670844
190160,0.9810,595,1.083807261,714,1.151825288,433,1.122731599,37,0.89451647,486,1.137850788
190161,1.0000,5,0,9,0,1,0,0,0,8,0
190164,0.9774,182,1.183436408,284,1.118784354,17,0,66,1.002861977,371,1.132685982
190167,0.9827,528,1.040994702,270,1.237197434,30,1.031740889,46,0.980810705,228,1.127247778
190175,0.9978,69,1.006164749,83,1.030276787,19,0,30,0.990347034,37,1.046735247
190176,0.9982,63,0.996868402,171,1.084556025,112,1.035121207,53,0.92515835,114,0.93716437
190177,0.9965,173,0.981809099,205,0.989279007,80,0.957459777,78,1.105009718,150,1.095370314
190183,0.9997,62,0.927779364,51,1.016231939,23,0,37,0.948399983,51,0.968195303
190184,1.0000,101,0.988534964,26,0.958002513,0,0,0,0,76,0.956060348
190190,1.0000,25,0.993605218,125,0.910368758,4,0,0,0,125,0.990524108
190199,1.0000,7,0,0,0,0,0,0,0,2,0
190201,0.9861,39,0.982491494,24,0,5,0,73,1.136013797,31,1.035696722
190202,0.9997,121,0.95848232,186,1.007507636,87,0.950737978,27,0.919831519,112,0.959344753
190204,0.9935,133,1.020431134,172,1.133073569,73,1.012665184,19,0,112,0.976969673
190205,0.9982,91,0.993334107,171,1.031646654,64,1.050246605,23,0,115,1.048256467
190208,0.9918,50,1.066149769,42,1.029172146,2,0,0,0,104,1.026038638
190218,0.9966,183,1.000000417,84,1.051176579,2,0,0,0,45,0.962826722
190236,0.9960,378,0.787010868,405,1.056571179,150,0.980178997,180,1.07414824,438,0.940139714
190241,0.9755,4,0,0,0,0,0,57,1.096869517,1,0
190242,0.9952,111,0.955491897,130,0.955045874,12,0,52,1.131641311,77,0.953238093
190245,1.0000,1,0,0,0,0,0,17,0,0,0
190246,1.0000,0,0,14,0,0,0,259,0.74755197,0,0
190250,0.9993,86,0.988372386,215,0.881813525,89,1.020694693,18,0,68,0.908435548
190251,1.0000,0,0,0,0,0,0,4,0,0,0
190255,1.0000,0,0,0,0,0,0,0,0,0,0
190256,1.0000,0,0,0,0,0,0,11,0,0,0
190257,0.9869,14,0,29,0.965843924,0,0,29,1.129844382,4,0
190259,1.0000,0,0,0,0,0,0,144,0.964531047,0,0
190261,1.0000,0,0,0,0,0,0,30,0.938489028,0,0
190263,1.0000,40,0.973188994,206,0.967723145,313,0.908309467,0,0,22,0
190266,1.0000,0,0,0,0,0,0,0,0,0,0
190267,1.0000,0,0,0,0,0,0,48,0.890189352,0,0
190268,0.9994,0,0,0,0,0,0,25,1.00133448,0,0
190270,0.9828,0,0,0,0,0,0,195,1.078541084,0,0
190273,1.0000,0,0,0,0,0,0,11,0,0,0
190274,0.9980,59,1.074016138,140,1.02840311,77,0.9624859,32,1.010980613,45,0.963928902
190278,1.0000,0,0,0,0,0,0,503,0.919761866,0,0
190297,0.9992,81,1.00682619,17,0,0,0,21,0,14,0
190298,1.0000,0,0,0,0,0,0,655,0.945997662,0,0
190300,1.0000,0,0,0,0,0,0,0,0,0,0
190303,1.0000,1,0,7,0,1,0,108,0.984774483,0,0
190304,1.0000,0,0,0,0,0,0,0,0,0,0
190307,1.0000,0,0,0,0,0,0,0,0,1,0
190308,0.9998,29,0.977196718,44,1.002900658,9,0,3,0,26,0.975503182
190310,1.0000,0,0,0,0,0,0,0,0,0,0
190312,1.0000,0,0,0,0,0,0,0,0,0,0
200001,1.0000,436,0.96579315,299,0.987937574,87,0.947960895,354,0.969003984,327,0.998726186
200002,0.9927,96,0.941909395,165,1.05793293,5,0,54,0.887973958,106,1.080150276
200008,1.0000,162,0.925880315,216,0.874574119,51,0.954332256,784,0.953511519,195,0.980670631
200009,1.0000,539,0.899218549,1072,0.827879355,1201,0.869790525,1418,0.774212114,462,0.873689986
200018,0.9944,170,1.086826898,176,1.00510511,122,1.031835918,89,0.832312951,231,0.936579761
200019,1.0000,347,0.933410463,450,0.957345648,131,0.941078074,255,0.798013747,363,0.909861435
200020,0.9957,328,0.923409335,261,1.059670441,101,0.939344267,177,0.906070887,164,1.088562778
200021,0.9985,260,1.034756097,238,0.903153364,67,0.981751184,155,0.964722309,244,0.994110716
200024,0.9969,374,1.092118055,429,0.907005964,420,0.906271866,275,1.031024414,363,0.954124274
200025,0.9990,92,0.969105087,64,1.004231689,25,1.020745792,35,0.971362937,83,1.010039902
200031,0.9965,142,1.023885647,170,1.0483651,42,1.010273632,132,0.849888613,260,0.998975836
200033,0.9973,543,0.985943868,764,0.82893213,1272,0.901593364,459,1.116486474,456,1.010245374
200034,1.0000,137,0.908325803,172,0.933484023,77,0.922686334,269,0.853695621,127,0.910496231
200037,1.0000,164,1.000287746,161,0.93511534,24,0,48,0.980948998,202,0.927523969
200039,1.0000,504,0.88779225,381,0.949346736,175,1.002101172,275,0.861257367,331,0.898617109
200040,0.9994,201,0.970041897,120,0.981738895,30,0.951516495,80,0.892741294,158,1.011932906
200041,0.9998,106,0.896960875,88,1.00152351,32,0.956952823,78,0.867883039,62,1.005357274
200050,0.9799,300,0.927228449,139,0.875538878,127,0.92564451,132,1.319471877,125,0.941738242
200052,0.9996,111,1.006386914,98,0.800832354,19,0,16,0,92,0.955109994
200063,0.9983,264,1.0005644,201,0.904510312,66,0.99888808,127,0.953141437,156,1.062776688
220001,0.9898,280,1.026247135,234,1.025965741,65,1.073448301,106,1.150668358,249,1.109491339
220002,0.9985,574,0.889953569,506,1.044134622,218,0.937805092,330,0.967505506,232,0.914608622
220008,0.9952,401,1.079764151,415,0.962154986,56,0.992961871,312,1.037642732,543,0.97485523
220010,0.9938,443,0.984632287,588,1.041937361,189,1.198375138,34,1.017077627,392,0.956014484
220011,0.9941,284,0.952678886,304,1.039509284,61,0.904456396,24,0,361,1.12723091
220012,0.9998,690,0.911269114,1102,0.949198991,721,1.00447815,722,0.715663274,672,0.982082956
220015,0.9960,385,0.904567465,416,0.937122643,68,1.062789731,301,0.947469296,380,1.100217096
220016,0.9982,254,1.011314385,267,0.97097768,36,1.071497519,49,1.035826332,169,0.920330672
220017,0.9946,93,1.017051861,157,1.052127689,9,0,35,1.055596512,202,1.117336412
220019,0.9899,175,1.048256086,195,1.05544426,48,0.980886431,56,1.0077982,230,1.111068531
220020,0.9932,319,1.130928394,308,1.06652101,70,1.032631468,328,0.948231706,261,0.978403816
220024,0.9939,341,1.038549085,313,0.958157959,71,0.967814148,103,1.161244681,277,0.951850805
220029,0.9739,390,1.12175236,350,1.147077024,55,1.036240112,148,1.25363412,536,1.117594791
220030,0.9860,273,1.134205805,243,0.950536369,37,0.972515153,29,1.011141859,219,1.086615192
220031,0.9968,226,1.029767334,650,1.031114372,287,1.015671906,76,1.248883436,348,1.037542512
220033,0.9915,820,0.975079512,771,1.007448591,233,0.904525988,568,1.103185775,695,1.089949486
220035,1.0000,825,0.907744985,1095,0.91037329,309,0.954070637,710,0.868198191,720,0.99600672
220036,0.9863,241,1.054020541,475,0.957929159,380,1.22591553,96,0.983210745,199,1.012795395
220046,0.9994,542,1.010780322,655,0.929724996,123,1.039124214,463,0.874895079,456,0.995721728
220049,0.9997,198,0.937131936,206,0.973696335,34,1.019137016,124,0.888560702,174,1.003669549
220050,1.0000,103,0.992311839,83,0.962100839,22,0,30,0.922214175,108,0.894306869
220051,0.9973,92,0.954677932,196,1.009866129,31,1.000486854,143,1.030761111,152,0.969486529
220052,0.9936,206,1.049908003,278,1.129300261,173,0.998708657,122,1.051935732,451,1.051312666
220058,0.9882,73,1.082911915,52,1.050060992,3,0,0,0,64,1.02963345
220060,0.9999,552,0.984012078,537,0.978895386,152,1.00909457,637,0.954244479,616,0.960171022
220062,1.0000,0,0,0,0,0,0,0,0,0,0
220063,0.9923,371,1.082129045,608,1.092801915,230,1.053430412,401,1.016263242,380,1.036030992
220065,0.9988,215,0.953033245,213,1.016773559,22,0,44,1.016067745,236,0.983471932
220066,0.9975,407,1.026840091,516,0.998439947,107,0.999564611,195,0.966874815,442,1.062620865
220067,0.9817,183,1.129418611,236,1.020028192,45,1.038303692,193,1.230119176,270,1.093547899
220070,0.9871,682,1.02026426,899,1.063976516,167,1.035435106,211,1.300656347,648,1.043811772
220071,0.9971,949,0.984741787,1636,1.034374565,846,1.081848433,1508,1.005855556,524,1.044213743
220073,0.9896,385,1.083443054,535,1.103659454,79,0.984156672,183,1.036783855,458,1.032466491
220074,0.9912,1872,1.056654691,2184,1.077355658,1005,0.996323494,646,0.909188885,2356,1.106972115
220075,1.0000,2,0,0,0,0,0,0,0,0,0
220077,1.0000,843,0.963736829,1679,0.945131494,1075,0.881961229,1197,0.768344033,699,0.933967491
220080,0.9924,400,0.989451324,539,1.089030232,134,1.051396258,395,1.035811505,424,1.047425934
220082,0.9804,233,1.132851221,365,1.128216578,71,1.120433772,105,1.319373465,334,0.983371097
220083,0.9888,198,0.87223688,262,1.085196504,35,0.957242271,54,1.229866152,118,0.928528529
220084,0.9994,259,1.014268841,276,0.947982053,43,1.017912048,299,0.954986817,161,0.931591767
220086,0.9943,567,1.015301275,1028,1.038607251,694,1.096659277,472,1.111419855,265,0.872079635
220088,0.9999,45,0.958261647,46,1.013773798,3,0,4379,0.737033471,39,1.035214089
220090,0.9752,493,1.136646276,519,1.163867369,90,1.01898966,231,1.171538696,450,1.207242192
220095,0.9920,236,1.007369138,198,1.067838,70,1.009278903,124,1.015757774,140,1.140836799
220098,0.9925,151,1.069656576,163,1.065709855,9,0,52,1.003979992,199,0.996803321
