"PROVIDER_NUMBER","value_2011","value_2012","value_2013","value_2014","Y12_11","Y13_12","Y14_13","change","change2","min","max","year_change"
450643,2309,1918,1910,2099,0.830662624512776,0.90950421724036,0.968715321117664,0.975148164207882,0.902960720956933,0.902960720956933,0.975148164207882,0.967238183606979
450644,2819,3017,2743,3088,1.07023767293366,0.986427942191711,1.03084666902913,1.03506455936704,1.02917076138484,1.02917076138484,1.03506455936704,1.03464827178971
450647,5713,5622,5380,5588,0.984071416068615,0.970418407272947,0.992652843836979,0.993229315484807,0.982380889059514,0.982380889059514,0.993229315484807,0.992136741178342
450651,5168,5421,5017,4744,1.04895510835913,0.985282565432947,0.971868244215426,0.973338374644518,1.0020353060025,0.973338374644518,1.0020353060025,1.00085548221128
450653,1180,1007,852,743,0.853389830508475,0.849725778298555,0.857108105487304,0.857177672001146,0.853407904764778,0.853407904764778,0.857177672001146,0.856364327828328
450654,815,823,637,647,1.00981595092025,0.88407866845917,0.925938674368139,0.933170702637915,0.939944431249185,0.933170702637915,0.939944431249185,0.933746645000277
450656,1897,1748,1556,1709,0.921454928835003,0.905672395593002,0.965809732032102,0.969981386914851,0.930979018820036,0.930979018820036,0.969981386914851,0.941662390000252
450659,1819,1644,1427,1335,0.903793293018142,0.885718339180486,0.902020045391214,0.90244241372946,0.897177225863281,0.897177225863281,0.90244241372946,0.902310336130957
450661,1162,1205,1042,904,1.03700516351119,0.94695817027356,0.919716760213931,0.923099278002002,0.967893364666226,0.923099278002002,0.967893364666226,0.941519350921562
450662,2643,2771,2675,2756,1.04842981460462,1.00603551311629,1.01405306807215,1.01468855192557,1.02283946526435,1.01468855192557,1.02283946526435,1.01831272582792
450668,3966,3383,3292,3285,0.853000504286435,0.911073801350811,0.939133980180763,0.94132497848148,0.901069428606003,0.901069428606003,0.94132497848148,0.906385755296898
450669,2023,1945,1696,1644,0.961443400889768,0.91561939306731,0.933186921279019,0.934254152659526,0.936749905078699,0.934254152659526,0.936749905078699,0.934354756934222
450670,892,3543,3230,3279,3.9719730941704,1.90291256582741,1.54333019829898,1.96626672028031,2.47273861943226,1.96626672028031,2.47273861943226,2.11115476646573
450672,5560,5404,4439,3674,0.971942446043165,0.893521849181109,0.871006615246705,0.87367830191162,0.912156970156993,0.87367830191162,0.912156970156993,0.876235845221386
450674,72,84,100,99,1.16666666666667,1.17851130197758,1.11199004528466,1.11571428571429,1.1523893379763,1.11571428571429,1.1523893379763,1.12089946286257
450675,3401,3637,3441,3423,1.06939135548368,1.00586343342034,1.00215159587524,1.00342324961473,1.02580212825975,1.00342324961473,1.02580212825975,1.01431060774308
450677,3083,1064,2875,2934,0.345118391177425,0.965677610197884,0.983623422003727,1.35590259982693,0.764806474459678,0.764806474459678,1.35590259982693,0.820554409709699
450678,2350,2318,2060,2153,0.986382978723404,0.936266919569869,0.971237380995593,0.973408587503075,0.964629093096289,0.964629093096289,0.973408587503075,0.969158648267397
450684,2701,2905,2805,2899,1.0755275823769,1.01907029084472,1.02386149468914,1.02487192030409,1.03948645597025,1.02487192030409,1.03948645597025,1.03743548954405
450686,6293,5668,5111,5293,0.900683298903544,0.901206000249877,0.943947964013529,0.946007257871547,0.915279087722316,0.915279087722316,0.946007257871547,0.92233090935693
450688,1863,1527,1212,1090,0.819645732689211,0.806575233369675,0.836381749645711,0.837566276582481,0.820867571901533,0.820867571901533,0.837566276582481,0.833499369113098
450694,188,112,197,253,0.595744680851064,1.02365635856255,1.10404698809841,1.21297907055683,0.907816009170674,0.907816009170674,1.21297907055683,0.923996297017622
450697,2094,1951,1852,1619,0.93170964660936,0.940442294692561,0.917818323543299,0.918385500931069,0.92999008828174,0.918385500931069,0.92999008828174,0.92048347489084
450698,212,115,116,110,0.542452830188679,0.739709274864629,0.80356116810521,0.833141448143853,0.695241091052839,0.695241091052839,0.833141448143853,0.821138215017176
450702,2032,2300,2494,2117,1.13188976377953,1.10786380242537,1.01375354241838,1.02169159972294,1.08450236954109,1.02169159972294,1.08450236954109,1.07414427992737
450709,1814,1764,924,1625,0.972436604189636,0.713702707417818,0.963988887458785,1.08496804555239,0.883376066355413,0.883376066355413,1.08496804555239,0.885824633945909
450711,4801,4346,4059,3954,0.905228077483858,0.919482933403241,0.937349717862827,0.937773967044071,0.920686909583308,0.920686909583308,0.937773967044071,0.934392285363201
450713,5677,5731,5659,6016,1.00951206623216,0.99841339697339,1.019521317751,1.02001138817146,1.00914892698552,1.00914892698552,1.02001138817146,1.01690671673005
450716,1390,1201,1150,1101,0.864028776978417,0.909581293506195,0.925246617830541,0.926318489501198,0.899618896105051,0.899618896105051,0.926318489501198,0.917990420766142
450718,2509,2461,2445,2571,0.980868872060582,0.987163527189953,1.00817008140329,1.00863373073526,0.992067493551274,0.992067493551274,1.00863373073526,1.00398161816885
450723,4551,4587,4614,4404,1.00791034937376,1.00689776611337,0.989115084066392,0.98942763180278,1.00130773318451,0.98942763180278,1.00130773318451,0.995045819835876
450730,1646,1566,1610,763,0.951397326852977,0.989003941894996,0.773923859231312,0.81780247763702,0.904775042659761,0.81780247763702,0.904775042659761,0.833970721086376
450742,1929,1903,1700,1809,0.986521513737688,0.938768150412069,0.978818373791833,0.981321829216283,0.968036012647197,0.968036012647197,0.981321829216283,0.970630254580944
450743,3117,3038,2459,2652,0.974655117099775,0.888200193049015,0.94757204356889,0.954185465076769,0.936809117905893,0.936809117905893,0.954185465076769,0.941061978488803
450746,88,54,68,68,0.613636363636364,0.879049072991533,0.917646502148427,0.957631874298541,0.803443979592108,0.803443979592108,0.957631874298541,0.855393377191551
450747,1768,1814,1553,1492,1.02601809954751,0.937226581547051,0.944993571511725,0.947619452740339,0.969412750868762,0.947619452740339,0.969412750868762,0.956838361499329
450749,359,332,292,224,0.924791086350975,0.901870541451269,0.854511391314664,0.857144148770455,0.893724339705636,0.857144148770455,0.893724339705636,0.88537423515944
450754,1048,920,758,654,0.877862595419847,0.850460135895911,0.854552643337765,0.854857490890398,0.860958458217841,0.854857490890398,0.860958458217841,0.858491707403429
450755,298,244,226,202,0.818791946308725,0.870855476956404,0.87843918793089,0.87960892141332,0.856028870398673,0.856028870398673,0.87960892141332,0.875679052650052
450771,3670,3600,3443,3687,0.980926430517711,0.968579960026315,1.00154167288617,1.00272791603417,0.983682687810066,0.983682687810066,1.00272791603417,0.997179473040636
450774,129,151,175,193,1.17054263565891,1.16472706986951,1.14372741944132,1.14411339195568,1.15966570832325,1.14411339195568,1.15966570832325,1.14794265899217
450775,3502,3911,3886,4262,1.11679040548258,1.0534000321062,1.06765867839178,1.06905192326142,1.07928303866019,1.06905192326142,1.07928303866019,1.07619664874089
450779,2537,2651,2771,3058,1.0449349625542,1.04510043686603,1.06423859474622,1.06459120578895,1.05142466472215,1.05142466472215,1.06459120578895,1.05949516612023
450780,271,280,223,156,1.03321033210332,0.907126357671459,0.831862925662725,0.843063491012873,0.924066538479168,0.843063491012873,0.924066538479168,0.916473988908827
450796,37,47,43,21,1.27027027027027,1.07803625271239,0.827953329403427,0.891178660104934,1.05875328412869,0.891178660104934,1.05875328412869,0.923588438735401
450801,6217,6318,5782,6064,1.01624577770629,0.964380921298219,0.991728456718484,0.993393618391262,0.990785051907664,0.990785051907664,0.993393618391262,0.992707466901633
450803,896,801,501,509,0.893973214285714,0.747764525578932,0.828202602536347,0.845136480983992,0.823313447466998,0.823313447466998,0.845136480983992,0.829051109672918
450804,968,930,989,1084,0.960743801652893,1.01078890717896,1.0384477307445,1.04008042823977,1.00332681319212,1.00332681319212,1.04008042823977,1.0282958429064
450808,123,117,58,104,0.951219512195122,0.686691135407437,0.945604236537,1.08001648539916,0.861171628046519,0.861171628046519,1.08001648539916,1.00633481598911
450809,4662,4477,4410,4527,0.96031746031746,0.972597525159275,0.990252790951134,0.990627564653539,0.97438925880929,0.97438925880929,0.990627564653539,0.976292871777232
450820,3923,4144,4393,4508,1.05633443793016,1.05820899198183,1.04742242170847,1.04753310699608,1.05398861720682,1.04753310699608,1.05398861720682,1.05262381232926
450822,722,729,749,729,1.00969529085873,1.01852644633493,1.00322137521826,1.00347595447182,1.01048103747064,1.00347595447182,1.01048103747064,1.00364799531793
450825,235,186,249,250,0.791489361702128,1.02935633678776,1.02083930254095,1.04473836779284,0.947228333676945,0.947228333676945,1.04473836779284,0.984665424418394
450827,691,456,484,568,0.659913169319826,0.836919442599387,0.936749412619997,0.96495679903334,0.811194008179737,0.811194008179737,0.96495679903334,0.830810467501002
450828,1242,1130,984,817,0.909822866344606,0.890095799001976,0.869694693549127,0.870301293122375,0.889871119631903,0.870301293122375,0.889871119631903,0.87888116756001
450832,1382,840,323,26,0.607814761215629,0.483445185587196,0.265963333921475,0.35761130892553,0.452407760241434,0.35761130892553,0.452407760241434,0.428208143588081
450833,740,673,529,467,0.909459459459459,0.845496815407879,0.857751962305916,0.85942996015956,0.870902745724418,0.85942996015956,0.870902745724418,0.862827763982371
450834,121,74,78,92,0.611570247933884,0.80288735148435,0.91271282347343,0.948370493825039,0.775723474297221,0.775723474297221,0.948370493825039,0.916522534658674
450840,904,977,813,830,1.08075221238938,0.948333424058142,0.971933505798721,0.977933874376379,1.00033971408208,0.977933874376379,1.00033971408208,0.988631040031178
450844,3502,3428,3678,3823,0.978869217589949,1.02482047013235,1.02966524059498,1.03040721294756,1.01111830943909,1.01111830943909,1.03040721294756,1.02447476051483
450845,332,286,218,223,0.86144578313253,0.810324938542617,0.875767705875666,0.882206441728935,0.849179475850271,0.849179475850271,0.882206441728935,0.876777395788263
450847,2175,2111,2148,2381,0.970574712643678,0.993773720168003,1.03062350901956,1.03219164968573,0.998323980610414,0.998323980610414,1.03219164968573,1.00596634571005
450848,868,907,1003,1106,1.04493087557604,1.07495579161054,1.08412277297626,1.08448874657172,1.06800314672095,1.06800314672095,1.08448874657172,1.08004569872998
450851,1087,1121,1035,1074,1.03127874885005,0.97578784247574,0.995997494113704,0.997414230499865,1.00102136181316,0.997414230499865,1.00102136181316,0.998026337587727
450853,434,437,493,526,1.00691244239631,1.06580706530818,1.06618361704513,1.06733200505367,1.04630104158321,1.04630104158321,1.06733200505367,1.06669726958905
450855,1859,1875,1797,418,1.00860677783755,0.983182961548615,0.608086876405424,0.733205561078477,0.866625538597195,0.733205561078477,0.866625538597195,0.759313522635478
450856,347,338,304,308,0.974063400576369,0.935991822422959,0.961037676122803,0.96220985977896,0.957030966374044,0.957030966374044,0.96220985977896,0.957938443577381
450860,104,85,63,68,0.817307692307692,0.778311782494156,0.867944304830942,0.879283080753669,0.821187926544264,0.821187926544264,0.879283080753669,0.85268324701555
450862,2299,2901,3069,1700,1.26185297955633,1.15539094235028,0.904280814269746,0.95789680169475,1.10717491205879,0.95789680169475,1.10717491205879,1.05453110876502
450864,693,732,846,1123,1.05627705627706,1.10488878208588,1.17457884299374,1.1798126430146,1.11191489378556,1.11191489378556,1.1798126430146,1.11282108287488
450865,141,44,22,23,0.312056737588652,0.395004264273598,0.546390208185868,0.619170427681066,0.41781707001604,0.41781707001604,0.619170427681066,0.558293435670989
450869,5864,6122,5656,5871,1.04399727148704,0.982104542049534,1.00039774991409,1.00196369531477,1.00883318781689,1.00196369531477,1.00883318781689,1.00523093139593
450871,240,253,202,301,1.05416666666667,0.917423929634859,1.07841292573643,1.11422821629989,1.01666784067932,1.01666784067932,1.11422821629989,1.04979961396483
450872,454,364,365,444,0.801762114537445,0.896640818672255,0.992603279515209,1.00698257448303,0.897002070908303,0.897002070908303,1.00698257448303,0.943603190829534
450874,26,51,76,121,1.96153846153846,1.70970082853022,1.66956759740367,1.68127993437591,1.78026896249078,1.68127993437591,1.78026896249078,1.69323331086367
450875,464,429,494,547,0.924568965517241,1.03182128899039,1.05638716336481,1.06112385547504,1.00425913929081,1.00425913929081,1.06112385547504,1.03019601919267
450876,2554,2138,1745,1825,0.837118245888802,0.826584522825765,0.894020187001206,0.899715622339778,0.852574318571924,0.852574318571924,0.899715622339778,0.86132760851968
450877,775,337,220,186,0.434838709677419,0.532795427666131,0.621446501190772,0.644370748743296,0.529693546178107,0.529693546178107,0.644370748743296,0.571633569623287
450880,260,323,295,262,1.24230769230769,1.06518326339433,1.00255755589554,1.01458532634216,1.10334950386585,1.01458532634216,1.10334950386585,1.0938131398804
450883,41,34,47,93,0.829268292682927,1.07067336915356,1.31391225675231,1.39678154603824,1.0712846395296,1.0712846395296,1.39678154603824,1.20245040423949
450884,408,302,292,75,0.740196078431373,0.845982431560966,0.568591504881488,0.65464427023947,0.718256671624609,0.65464427023947,0.718256671624609,0.6958293734194
450885,1356,1294,1048,974,0.954277286135693,0.879125336304303,0.895570451035639,0.897852802486335,0.909657691158545,0.897852802486335,0.909657691158545,0.90756389155476
450888,268,307,287,357,1.1455223880597,1.03484081983079,1.10030007026794,1.10809274909318,1.09355442605281,1.09355442605281,1.10809274909318,1.09579760970459
450889,38,54,62,105,1.42105263157895,1.27733274731701,1.40325059212982,1.42091638894129,1.36721199034193,1.36721199034193,1.42091638894129,1.4148771625955
450890,2661,2834,2866,3003,1.06501315295002,1.03780475391709,1.04112646423421,1.04136880938607,1.04798145703377,1.04136880938607,1.04798145703377,1.04783058385014
450891,85,72,85,104,0.847058823529412,1,1.06955914285695,1.08371459694989,0.972205988795455,0.972205988795455,1.08371459694989,0.982497182947426
450893,96,67,19,136,0.697916666666667,0.444878260501305,1.12311068346756,2.71313116435367,0.755301870211842,0.755301870211842,2.71313116435367,2.2211674419473
450894,166,192,196,217,1.1566265060241,1.08661073598887,1.09341211594055,1.0948675655001,1.11221645265117,1.0948675655001,1.11221645265117,1.11174262991455
451300,80,75,96,91,0.9375,1.09544511501033,1.04387973933172,1.05513888888889,1.02560828478069,1.02560828478069,1.05513888888889,1.05218717906211
451301,27,10,10,2,0.37037037037037,0.608580619450185,0.419973683298291,0.523456790123457,0.466308224372949,0.466308224372949,0.523456790123457,0.495980864594625
451302,272,211,222,61,0.775735294117647,0.903424856082804,0.60755692727596,0.700880923438074,0.76223902582547,0.700880923438074,0.76223902582547,0.704008572592357
451303,206,166,175,130,0.805825242718447,0.921691143012016,0.857746018161259,0.86763308434849,0.861754134630574,0.861754134630574,0.86763308434849,0.864183937673342
451304,67,62,78,47,0.925373134328358,1.07897131772703,0.888534615592191,0.928667251007164,0.964293022549194,0.928667251007164,0.964293022549194,0.96251080353764
451305,170,128,100,75,0.752941176470588,0.76696498884737,0.76126777700895,0.761397058823529,0.76039131410897,0.76039131410897,0.761397058823529,0.76080878143646
451306,133,120,100,84,0.902255639097744,0.86710996952412,0.85797746609968,0.858529657477026,0.875781024907182,0.858529657477026,0.875781024907182,0.870489835269887
451307,16,15,17,31,0.9375,1.03077640640442,1.24665773805966,1.29812091503268,1.07164471482136,1.07164471482136,1.29812091503268,1.1290257463453
451308,236,202,155,156,0.855932203389831,0.810419435241375,0.871105719282679,0.876570182988775,0.845819119304628,0.845819119304628,0.876570182988775,0.860476761482933
451309,31,24,23,15,0.774193548387097,0.861356769214109,0.785072663019381,0.794900264921303,0.806874326873529,0.794900264921303,0.806874326873529,0.797892297064094
451310,97,119,87,70,1.22680412371134,0.947051855230138,0.896964872468319,0.920831420611852,1.02360695046993,0.920831420611852,1.02360695046993,0.95884900677582
451311,164,123,126,105,0.75,0.876523064686166,0.861883335416447,0.869241192411924,0.829468800034205,0.829468800034205,0.869241192411924,0.866577108450295
451312,138,101,139,136,0.731884057971015,1.00361664833321,0.995145554618344,1.02884631597348,0.910215420307524,0.910215420307524,1.02884631597348,0.952624343047141
451313,59,56,53,58,0.949152542372881,0.947789578306157,0.994318059180514,0.996640245480987,0.963753393286517,0.963753393286517,0.996640245480987,0.96936573593263
451314,102,114,58,61,1.11764705882353,0.754073902863898,0.842512890673231,0.892714375526375,0.904744617453553,0.892714375526375,0.904744617453553,0.904742915947041
451315,146,107,100,104,0.732876712328767,0.827605888602368,0.893086438174035,0.902485383860368,0.81785634636839,0.81785634636839,0.902485383860368,0.863527948143912
451316,257,182,174,78,0.708171206225681,0.822826106511224,0.672027677376331,0.704163674779534,0.734341663371079,0.704163674779534,0.734341663371079,0.711169353356934
451317,67,58,106,104,0.865671641791045,1.25781141362241,1.15785145445538,1.22479664138643,1.09377816995628,1.09377816995628,1.22479664138643,1.18604554243604
451318,60,64,82,87,1.06666666666667,1.16904519445001,1.13185119596295,1.13629742547425,1.12252101902654,1.12252101902654,1.13629742547425,1.12407542964369
451319,533,509,449,351,0.954971857410882,0.917824330107939,0.87001479050288,0.872943619546807,0.914270326007233,0.872943619546807,0.914270326007233,0.884517294876728
451320,104,93,92,67,0.894230769230769,0.94053994312596,0.863668647780359,0.870579650207981,0.899479786712363,0.870579650207981,0.899479786712363,0.87616136920906
451321,209,158,135,92,0.755980861244019,0.80369957966523,0.760700754620067,0.763964240824112,0.773460398509772,0.763964240824112,0.773460398509772,0.766052160553749
451322,292,244,198,143,0.835616438356164,0.823457462034817,0.788226555077497,0.789771356804817,0.815766818489493,0.789771356804817,0.815766818489493,0.796689825727647
451323,441,371,450,389,0.841269841269841,1.01015254455221,0.959040624249926,0.972884097035041,0.936821003357326,0.936821003357326,0.972884097035041,0.972244211769293
451324,146,98,104,63,0.671232876712329,0.843995715109554,0.755664867202635,0.779408865759159,0.756964486341506,0.756964486341506,0.779408865759159,0.772953144532103
451325,52,68,82,59,1.30769230769231,1.25575597825496,1.04299659192254,1.07769561858515,1.20214829262327,1.07769561858515,1.20214829262327,1.13200000296683
451326,35,42,18,12,1.2,0.717137165600636,0.699902804775202,0.765079365079365,0.872346656791946,0.765079365079365,0.872346656791946,0.794875088415711
451328,365,355,236,234,0.972602739726027,0.804099087467306,0.862265475592283,0.876305631949736,0.879655767595205,0.876305631949736,0.879655767595205,0.877513006467348
451329,9,22,39,16,2.44444444444444,2.08166599946613,1.21141372855476,1.54247604247604,1.91250805748845,1.54247604247604,1.91250805748845,1.6605141146265
451330,228,307,271,230,1.34649122807018,1.09022772448148,1.00291546839179,1.02597862383561,1.14654480698115,1.02597862383561,1.14654480698115,1.02973136962973
451332,182,166,114,55,0.912087912087912,0.791437695825531,0.671063731069541,0.693763680130199,0.791529779660995,0.693763680130199,0.791529779660995,0.767950519645108
451333,30,34,35,46,1.13333333333333,1.08012344973464,1.15313156133323,1.15901027077498,1.1221961148004,1.1221961148004,1.15901027077498,1.1425320421658
451334,86,91,55,56,1.05813953488372,0.79970924949067,0.866755338541367,0.893572319153714,0.908201374305253,0.893572319153714,0.908201374305253,0.906705796668958
451335,130,147,83,72,1.13076923076923,0.799037882995255,0.821226675766449,0.854288320209146,0.917011263176978,0.854288320209146,0.917011263176978,0.898927257436436
451337,260,214,198,225,0.823076923076923,0.872661710824109,0.952949142025623,0.961558068100124,0.882895925308885,0.882895925308885,0.961558068100124,0.890277307161915
451339,74,96,81,76,1.2972972972973,1.04622874869437,1.00892904388653,1.02643963407852,1.1174850299594,1.02643963407852,1.1174850299594,1.11273271316409
451340,57,30,38,38,0.526315789473684,0.816496580927726,0.873580464736299,0.930994152046784,0.73879761171257,0.73879761171257,0.930994152046784,0.88230609002908
451341,182,179,156,138,0.983516483516483,0.925820099772551,0.911876239298443,0.913213416006712,0.940404274195826,0.913213416006712,0.940404274195826,0.931113904178269
451342,326,309,208,173,0.947852760736196,0.798772063742812,0.809610566557385,0.817574229514339,0.852078463678798,0.817574229514339,0.852078463678798,0.848564284464535
451343,215,208,235,237,0.967441860465116,1.0454775252553,1.03300707352442,1.03525339702356,1.01530881974828,1.01530881974828,1.03525339702356,1.0187173065229
451344,87,79,79,61,0.908045977011494,0.952914464687935,0.888389726129273,0.893399291915224,0.916450055942901,0.893399291915224,0.916450055942901,0.898648452491559
451345,162,158,110,91,0.975308641975309,0.82402205412174,0.825104190115965,0.832927966964535,0.874811628737671,0.832927966964535,0.874811628737671,0.863870878292788
451346,629,465,466,505,0.739268680445151,0.860731378284995,0.929423346687614,0.941703401734674,0.843141135139253,0.843141135139253,0.941703401734674,0.873134423131432
451347,257,131,331,370,0.509727626459144,1.13487344809484,1.12916185948691,1.38475665237498,0.924587644680297,0.924587644680297,1.38475665237498,1.24604285120573
451348,222,231,208,209,1.04054054054054,0.967955028364922,0.980086567891307,0.981927044427044,0.996194045598923,0.981927044427044,0.996194045598923,0.989944329932789
451349,134,169,179,158,1.26119402985075,1.15577718247177,1.05645441612654,1.06768239724323,1.15780854281635,1.06768239724323,1.15780854281635,1.13278222372125
451350,118,113,73,68,0.957627118644068,0.786539298316753,0.832164085245064,0.845050555691394,0.858776834068628,0.845050555691394,0.858776834068628,0.847580567211367
451351,52,38,78,84,0.730769230769231,1.22474487139159,1.17334388455582,1.28677462887989,1.04295266223888,1.04295266223888,1.28677462887989,1.22276642968614
451352,190,150,172,150,0.789473684210526,0.951453182187509,0.924228208115403,0.936077791377669,0.888385024837813,0.888385024837813,0.936077791377669,0.934512648450012
451353,136,109,90,52,0.801470588235294,0.813489216819961,0.725807544840265,0.734978813135856,0.780255783298506,0.734978813135856,0.780255783298506,0.736501485894973
451354,340,340,282,211,1,0.91072046463549,0.85297148478252,0.859212905020164,0.921230649806003,0.859212905020164,0.921230649806003,0.866012964666748
451355,186,203,138,75,1.09139784946237,0.861356769214109,0.738781661190812,0.771559688665652,0.897178759955762,0.771559688665652,0.897178759955762,0.860610040063285
451356,636,609,525,559,0.957547169811321,0.908554730389539,0.957895715512817,0.961459346696822,0.941332538571226,0.941332538571226,0.961459346696822,0.953352107292361
451357,284,257,248,207,0.904929577464789,0.934472812135119,0.899947832135288,0.901529180522236,0.913116740578399,0.901529180522236,0.913116740578399,0.907445050314038
451358,211,206,224,206,0.976303317535545,1.03034526951289,0.992037878723854,0.9944416051517,0.999562155257429,0.9944416051517,0.999562155257429,0.999525265344936
451359,259,263,260,187,1.01544401544402,1.00192864210033,0.897113270122678,0.90775598018944,0.97149530922234,0.90775598018944,0.97149530922234,0.915361729206392
451360,256,230,214,209,0.8984375,0.914296177395487,0.934620796213071,0.935169265542462,0.915784824536186,0.915784824536186,0.935169265542462,0.934555395622522
451361,219,260,202,165,1.18721461187215,0.960403263855212,0.909941089264604,0.926989790654513,1.01918632166399,0.926989790654513,1.01918632166399,0.92944542282732
451362,197,177,136,112,0.898477157360406,0.830876242258279,0.828420045020533,0.830122717015339,0.852591148213073,0.830122717015339,0.852591148213073,0.840795967385906
451363,238,219,165,111,0.920168067226891,0.832632758738431,0.775500366226728,0.78210666582947,0.842767064064016,0.78210666582947,0.842767064064016,0.783230137796497
451364,240,242,158,121,1.00833333333333,0.811377429642539,0.795899153631303,0.809016226708977,0.871869972202392,0.809016226708977,0.871869972202392,0.828790827663323
451365,924,786,681,645,0.850649350649351,0.858494605115831,0.887079577868598,0.888066042755487,0.865407844544593,0.865407844544593,0.888066042755487,0.875013030157762
451366,4,12,16,13,3,2,1.48124803420369,1.71527777777778,2.16041601140123,1.71527777777778,2.16041601140123,1.90755225741464
451367,572,543,488,424,0.949300699300699,0.923659489826664,0.905016733513836,0.905621341292929,0.925992307547066,0.905621341292929,0.925992307547066,0.920326245270128
451369,260,252,214,225,0.969230769230769,0.907235869593417,0.952949142025623,0.956612995865332,0.943138593616603,0.943138593616603,0.956612995865332,0.944539203564357
451370,576,519,446,399,0.901041666666667,0.87994633674762,0.884810234492473,0.88500179825812,0.888599412635586,0.88500179825812,0.888599412635586,0.886728946153025
451371,717,650,378,332,0.906555090655509,0.726083089404832,0.773641294025307,0.788800143500283,0.802093158028549,0.788800143500283,0.802093158028549,0.79911842190002
451372,223,277,234,129,1.24215246636771,1.02436680650053,0.83322370256848,0.879399953536684,1.03324765847891,0.879399953536684,1.03324765847891,0.991076822908889
451373,189,170,177,165,0.899470899470899,0.967733401566742,0.955742092175623,0.957616919963214,0.940982131071088,0.940982131071088,0.957616919963214,0.950558981338133
451374,253,238,243,279,0.940711462450593,0.980037911664847,1.03314487900202,1.03662267132003,0.984631417705819,0.984631417705819,1.03662267132003,0.993934466399478
451375,208,222,182,91,1.06730769230769,0.935414346693485,0.759147242968916,0.795709170709171,0.920623093990031,0.795709170709171,0.920623093990031,0.829092139541658
451376,454,438,392,322,0.964757709251101,0.929212636239961,0.891798367374121,0.893721149876482,0.928589570955061,0.893721149876482,0.928589570955061,0.901085367333993
451377,381,351,338,337,0.921259842519685,0.941880622802884,0.959919855757207,0.960421408533664,0.941020107026592,0.941020107026592,0.960421408533664,0.951257683984358
451378,415,348,268,260,0.83855421686747,0.803606329324328,0.855674159807315,0.859606137709183,0.832611568666371,0.832611568666371,0.859606137709183,0.833960863738932
451380,196,471,508,485,2.4030612244898,1.60991823851209,1.35257666029072,1.47878063240275,1.7885187077642,1.47878063240275,1.7885187077642,1.6406114807397
451381,424,405,330,321,0.955188679245283,0.882214195528758,0.911408466445611,0.914243588929123,0.916270447073217,0.914243588929123,0.916270447073217,0.914542329325967
451990,22,29,23,14,1.31818181818182,1.02247471629109,0.860138627537218,0.906660306210531,1.06693172067004,0.906660306210531,1.06693172067004,0.949835817518978
452017,387,317,243,29,0.819121447028424,0.792405815693061,0.42159521939532,0.568341508336672,0.677707494038935,0.568341508336672,0.677707494038935,0.664078621400589
452018,17,17,25,31,1,1.21267812518166,1.22171786388717,1.23686274509804,1.14479866302295,1.14479866302295,1.23686274509804,1.21275917071318
452022,395,373,399,366,0.944303797468354,1.00505053717636,0.9749028273899,0.977100708128281,0.97475238734487,0.97475238734487,0.977100708128281,0.976443668360938
452029,173,151,52,97,0.872832369942196,0.54824997463026,0.824597240380011,1.02752928208465,0.748559861650823,0.748559861650823,1.02752928208465,0.924433897953582
452031,243,236,194,198,0.97119341563786,0.893506524578875,0.934013110218462,0.937948623547992,0.932904350145066,0.932904350145066,0.937948623547992,0.934705697418951
452032,1048,1037,979,993,0.989503816793893,0.966519686992206,0.98219108667208,0.98262451809338,0.97940486348606,0.97940486348606,0.98262451809338,0.979590116964414
452034,465,540,504,558,1.16129032258065,1.04109123891325,1.06265856918261,1.06725550435228,1.0883467102255,1.06725550435228,1.0883467102255,1.07202608138918
452035,244,197,173,204,0.807377049180328,0.842031111920826,0.942063361606103,0.954913463152634,0.863823840902419,0.863823840902419,0.954913463152634,0.917857425050239
452038,189,198,179,170,1.04761904761905,0.973185463871069,0.965300147167501,0.967126707350171,0.995368219552539,0.967126707350171,0.995368219552539,0.975352418051761
452040,292,257,230,59,0.88013698630137,0.887508441017161,0.586799479660684,0.677200119891017,0.784814968993072,0.677200119891017,0.784814968993072,0.767961507153781
452041,148,140,137,175,0.945945945945946,0.962120406017706,1.05744740983915,1.0672965457637,0.988504587267602,0.988504587267602,1.0672965457637,1.05839875372299
452042,419,334,334,385,0.797136038186158,0.892824752225294,0.972184969086897,0.9832768829882,0.887381919832783,0.887381919832783,0.9832768829882,0.982183094722756
452043,228,215,155,20,0.942982456140351,0.824514742987358,0.444322578673475,0.597648315587669,0.737273259267061,0.597648315587669,0.737273259267061,0.625049437617114
452044,1251,1440,514,1217,1.15107913669065,0.640992435959765,0.990857245659182,1.29190928709691,0.927642939436532,0.927642939436532,1.29190928709691,1.13632883135186
452046,272,253,268,240,0.930147058823529,0.992619825334483,0.959137296860253,0.961652661477546,0.960634727006088,0.960634727006088,0.961652661477546,0.961321752694668
452051,275,312,302,289,1.13454545454545,1.04794170552651,1.01668960448168,1.01981593829276,1.06639225485122,1.01981593829276,1.06639225485122,1.02145529985114
452054,235,213,206,216,0.906382978723404,0.936266919569869,0.972288829646395,0.974020939426178,0.938312909313223,0.938312909313223,0.974020939426178,0.957439665775715
452055,52,159,271,284,3.05769230769231,2.28287942334642,1.76104991392642,1.93668843437346,2.36720721498838,1.93668843437346,2.36720721498838,2.0536945704856
